file,row_index,customer_id,field,original_value,degraded_value,category,reason
customers,78626,C167025,age,27.0,999,invalid_value,Age outside reasonable bounds
customers,9161,C908646,age,52.0,5,invalid_value,Age outside reasonable bounds
customers,18945,C159953,age,53.0,-1,invalid_value,Age outside reasonable bounds
customers,37842,C334973,age,29.0,-1,invalid_value,Age outside reasonable bounds
customers,56887,C330891,age,25.0,0,invalid_value,Age outside reasonable bounds
customers,53090,C837580,age,23.0,999,invalid_value,Age outside reasonable bounds
customers,87985,C132979,age,50.0,-1,invalid_value,Age outside reasonable bounds
customers,8937,C178919,age,51.0,150,invalid_value,Age outside reasonable bounds
customers,41402,C202676,age,46.0,-1,invalid_value,Age outside reasonable bounds
customers,68005,C239040,age,46.0,0,invalid_value,Age outside reasonable bounds
customers,18677,C327317,age,26.0,150,invalid_value,Age outside reasonable bounds
customers,45135,C181100,age,67.0,999,invalid_value,Age outside reasonable bounds
customers,31043,C214457,age,49.0,200,invalid_value,Age outside reasonable bounds
customers,37067,C220199,age,26.0,-5,invalid_value,Age outside reasonable bounds
customers,64015,C235413,age,42.0,200,invalid_value,Age outside reasonable bounds
customers,74930,C216323,age,33.0,-1,invalid_value,Age outside reasonable bounds
customers,67867,C125521,age,67.0,999,invalid_value,Age outside reasonable bounds
customers,91276,C198144,age,44.0,5,invalid_value,Age outside reasonable bounds
customers,21232,C286514,age,31.0,999,invalid_value,Age outside reasonable bounds
customers,58395,C103617,age,28.0,5,invalid_value,Age outside reasonable bounds
customers,6188,C321107,age,24.0,-5,invalid_value,Age outside reasonable bounds
customers,47912,C295601,age,64.0,5,invalid_value,Age outside reasonable bounds
customers,14625,C987505,age,48.0,-5,invalid_value,Age outside reasonable bounds
customers,18472,C275155,age,21.0,150,invalid_value,Age outside reasonable bounds
customers,55966,C260501,age,23.0,999,invalid_value,Age outside reasonable bounds
customers,70918,C182166,age,50.0,-5,invalid_value,Age outside reasonable bounds
customers,92542,C100121,age,64.0,-5,invalid_value,Age outside reasonable bounds
customers,39577,C947990,age,56.0,150,invalid_value,Age outside reasonable bounds
customers,6289,C173475,age,40.0,200,invalid_value,Age outside reasonable bounds
customers,37730,C240353,age,69.0,999,invalid_value,Age outside reasonable bounds
customers,66174,C145594,age,38.0,150,invalid_value,Age outside reasonable bounds
customers,46540,C270703,age,42.0,150,invalid_value,Age outside reasonable bounds
customers,28483,C481685,age,52.0,-5,invalid_value,Age outside reasonable bounds
customers,47630,C115494,age,69.0,999,invalid_value,Age outside reasonable bounds
customers,32418,C258090,age,50.0,200,invalid_value,Age outside reasonable bounds
customers,19813,C262221,age,46.0,999,invalid_value,Age outside reasonable bounds
customers,34070,C726097,age,65.0,-1,invalid_value,Age outside reasonable bounds
customers,89703,C141367,age,62.0,0,invalid_value,Age outside reasonable bounds
customers,98426,C288233,age,42.0,5,invalid_value,Age outside reasonable bounds
customers,54225,C921754,age,57.0,-1,invalid_value,Age outside reasonable bounds
customers,68661,C175719,age,65.0,-5,invalid_value,Age outside reasonable bounds
customers,40392,C335362,age,58.0,5,invalid_value,Age outside reasonable bounds
customers,6198,C194621,age,55.0,-5,invalid_value,Age outside reasonable bounds
customers,52390,C147073,age,25.0,-1,invalid_value,Age outside reasonable bounds
customers,45678,C194336,age,32.0,-5,invalid_value,Age outside reasonable bounds
customers,52279,C264838,age,51.0,-5,invalid_value,Age outside reasonable bounds
customers,71406,C339834,age,42.0,5,invalid_value,Age outside reasonable bounds
customers,5408,C193425,age,57.0,150,invalid_value,Age outside reasonable bounds
customers,65783,C224249,age,19.0,5,invalid_value,Age outside reasonable bounds
customers,98376,C283989,age,53.0,0,invalid_value,Age outside reasonable bounds
customers,64669,C243689,age,39.0,999,invalid_value,Age outside reasonable bounds
customers,97759,C150501,age,58.0,-5,invalid_value,Age outside reasonable bounds
customers,44314,C302168,age,54.0,200,invalid_value,Age outside reasonable bounds
customers,17079,C168291,age,51.0,-5,invalid_value,Age outside reasonable bounds
customers,27175,C336624,age,21.0,-5,invalid_value,Age outside reasonable bounds
customers,34821,C227302,age,51.0,-5,invalid_value,Age outside reasonable bounds
customers,79571,C230912,age,36.0,0,invalid_value,Age outside reasonable bounds
customers,6958,C178571,age,48.0,200,invalid_value,Age outside reasonable bounds
customers,93531,C270943,age,19.0,150,invalid_value,Age outside reasonable bounds
customers,54056,C195872,age,64.0,5,invalid_value,Age outside reasonable bounds
customers,41653,C226401,age,28.0,150,invalid_value,Age outside reasonable bounds
customers,77722,C515985,age,46.0,200,invalid_value,Age outside reasonable bounds
customers,6997,C165504,age,18.0,5,invalid_value,Age outside reasonable bounds
customers,50724,C202027,age,22.0,999,invalid_value,Age outside reasonable bounds
customers,77934,C238202,age,50.0,150,invalid_value,Age outside reasonable bounds
customers,7889,C338392,age,49.0,-5,invalid_value,Age outside reasonable bounds
customers,72974,C985316,age,57.0,0,invalid_value,Age outside reasonable bounds
customers,86499,C859435,age,58.0,999,invalid_value,Age outside reasonable bounds
customers,8236,C817494,age,55.0,-5,invalid_value,Age outside reasonable bounds
customers,15253,C103035,age,40.0,200,invalid_value,Age outside reasonable bounds
customers,7035,C704716,age,56.0,200,invalid_value,Age outside reasonable bounds
customers,97683,C230384,age,22.0,150,invalid_value,Age outside reasonable bounds
customers,4034,C411899,age,50.0,-5,invalid_value,Age outside reasonable bounds
customers,79210,C120453,age,57.0,150,invalid_value,Age outside reasonable bounds
customers,48569,C603492,age,65.0,-5,invalid_value,Age outside reasonable bounds
customers,79872,C310450,age,35.0,200,invalid_value,Age outside reasonable bounds
customers,10255,C685322,age,42.0,200,invalid_value,Age outside reasonable bounds
customers,44035,C983677,age,59.0,-1,invalid_value,Age outside reasonable bounds
customers,94481,C516582,age,29.0,200,invalid_value,Age outside reasonable bounds
customers,23896,C209975,age,55.0,200,invalid_value,Age outside reasonable bounds
customers,47418,C190423,age,29.0,5,invalid_value,Age outside reasonable bounds
customers,56569,C107598,age,69.0,5,invalid_value,Age outside reasonable bounds
customers,17401,C131580,age,56.0,150,invalid_value,Age outside reasonable bounds
customers,55722,C176891,age,35.0,-5,invalid_value,Age outside reasonable bounds
customers,21476,C826311,age,26.0,5,invalid_value,Age outside reasonable bounds
customers,63045,C269409,age,47.0,999,invalid_value,Age outside reasonable bounds
customers,99233,C263068,age,62.0,0,invalid_value,Age outside reasonable bounds
customers,17972,C253234,age,40.0,-1,invalid_value,Age outside reasonable bounds
customers,1158,C467287,age,24.0,150,invalid_value,Age outside reasonable bounds
customers,77474,C174310,age,62.0,0,invalid_value,Age outside reasonable bounds
customers,32465,C119141,age,39.0,5,invalid_value,Age outside reasonable bounds
customers,91949,C314324,age,43.0,-5,invalid_value,Age outside reasonable bounds
customers,6663,C306372,age,47.0,150,invalid_value,Age outside reasonable bounds
customers,79922,C117272,age,44.0,200,invalid_value,Age outside reasonable bounds
customers,96038,C153508,age,54.0,-1,invalid_value,Age outside reasonable bounds
customers,12278,C289923,age,26.0,999,invalid_value,Age outside reasonable bounds
customers,28135,C160724,age,61.0,999,invalid_value,Age outside reasonable bounds
customers,80760,C299361,age,37.0,999,invalid_value,Age outside reasonable bounds
customers,9062,C655155,age,38.0,5,invalid_value,Age outside reasonable bounds
customers,79110,C672610,age,46.0,-1,invalid_value,Age outside reasonable bounds
customers,24381,C280142,age,19.0,-1,invalid_value,Age outside reasonable bounds
customers,19057,C286121,age,58.0,150,invalid_value,Age outside reasonable bounds
customers,6743,C255275,age,23.0,5,invalid_value,Age outside reasonable bounds
customers,50738,C319238,age,63.0,150,invalid_value,Age outside reasonable bounds
customers,94943,C176554,age,53.0,0,invalid_value,Age outside reasonable bounds
customers,96094,C153197,age,51.0,0,invalid_value,Age outside reasonable bounds
customers,81856,C955793,age,38.0,5,invalid_value,Age outside reasonable bounds
customers,71310,C321072,age,66.0,-5,invalid_value,Age outside reasonable bounds
customers,98004,C228124,age,27.0,-5,invalid_value,Age outside reasonable bounds
customers,23590,C242398,age,55.0,999,invalid_value,Age outside reasonable bounds
customers,36137,C185429,age,48.0,999,invalid_value,Age outside reasonable bounds
customers,8849,C213546,age,50.0,-5,invalid_value,Age outside reasonable bounds
customers,27220,C251828,age,22.0,200,invalid_value,Age outside reasonable bounds
customers,37774,C186386,age,23.0,0,invalid_value,Age outside reasonable bounds
customers,23904,C349247,age,60.0,150,invalid_value,Age outside reasonable bounds
customers,97430,C197660,age,43.0,200,invalid_value,Age outside reasonable bounds
customers,53489,C166915,age,21.0,0,invalid_value,Age outside reasonable bounds
customers,98186,C263609,age,30.0,-5,invalid_value,Age outside reasonable bounds
customers,49399,C304793,age,53.0,0,invalid_value,Age outside reasonable bounds
customers,58292,C180154,age,35.0,-1,invalid_value,Age outside reasonable bounds
customers,26244,C258358,age,57.0,-1,invalid_value,Age outside reasonable bounds
customers,10855,C172663,age,66.0,-1,invalid_value,Age outside reasonable bounds
customers,66339,C247114,age,55.0,0,invalid_value,Age outside reasonable bounds
customers,71506,C199453,age,23.0,0,invalid_value,Age outside reasonable bounds
customers,25744,C462082,age,58.0,-1,invalid_value,Age outside reasonable bounds
customers,89380,C979948,age,19.0,5,invalid_value,Age outside reasonable bounds
customers,9544,C496484,age,38.0,-1,invalid_value,Age outside reasonable bounds
customers,47518,C138116,age,34.0,5,invalid_value,Age outside reasonable bounds
customers,71065,C257445,age,36.0,0,invalid_value,Age outside reasonable bounds
customers,84719,C101136,age,30.0,999,invalid_value,Age outside reasonable bounds
customers,6543,C140260,age,57.0,999,invalid_value,Age outside reasonable bounds
customers,40510,C451356,age,23.0,5,invalid_value,Age outside reasonable bounds
customers,21548,C120816,age,39.0,999,invalid_value,Age outside reasonable bounds
customers,83370,C125081,age,56.0,0,invalid_value,Age outside reasonable bounds
customers,90670,C435636,age,48.0,5,invalid_value,Age outside reasonable bounds
customers,69571,C223798,age,58.0,-1,invalid_value,Age outside reasonable bounds
customers,53096,C799636,age,27.0,-1,invalid_value,Age outside reasonable bounds
customers,40962,C252972,age,31.0,-1,invalid_value,Age outside reasonable bounds
customers,56005,C236694,age,59.0,-5,invalid_value,Age outside reasonable bounds
customers,68239,C270916,age,64.0,150,invalid_value,Age outside reasonable bounds
customers,10709,C710872,age,27.0,-5,invalid_value,Age outside reasonable bounds
customers,55007,C214245,age,43.0,999,invalid_value,Age outside reasonable bounds
customers,90809,C159138,age,37.0,150,invalid_value,Age outside reasonable bounds
customers,761,C807852,age,68.0,200,invalid_value,Age outside reasonable bounds
customers,55471,C187589,age,41.0,200,invalid_value,Age outside reasonable bounds
customers,17144,C108510,age,31.0,150,invalid_value,Age outside reasonable bounds
customers,11395,C243863,age,21.0,999,invalid_value,Age outside reasonable bounds
customers,93322,C314165,age,26.0,-5,invalid_value,Age outside reasonable bounds
customers,97482,C123541,age,49.0,0,invalid_value,Age outside reasonable bounds
customers,92759,C537215,age,36.0,200,invalid_value,Age outside reasonable bounds
customers,52513,C183014,age,40.0,150,invalid_value,Age outside reasonable bounds
customers,34112,C843487,age,62.0,200,invalid_value,Age outside reasonable bounds
customers,90144,C160607,age,37.0,-5,invalid_value,Age outside reasonable bounds
customers,56449,C287376,age,38.0,150,invalid_value,Age outside reasonable bounds
customers,2805,C110523,age,51.0,150,invalid_value,Age outside reasonable bounds
customers,61447,C262068,age,21.0,0,invalid_value,Age outside reasonable bounds
customers,92603,C281035,age,33.0,150,invalid_value,Age outside reasonable bounds
customers,74740,C642543,age,39.0,999,invalid_value,Age outside reasonable bounds
customers,17221,C253432,age,64.0,999,invalid_value,Age outside reasonable bounds
customers,623,C168912,age,40.0,5,invalid_value,Age outside reasonable bounds
customers,68901,C205059,age,24.0,200,invalid_value,Age outside reasonable bounds
customers,35343,C125660,age,28.0,150,invalid_value,Age outside reasonable bounds
customers,43623,C510858,age,59.0,150,invalid_value,Age outside reasonable bounds
customers,54727,C317458,age,54.0,-5,invalid_value,Age outside reasonable bounds
customers,8760,C233258,age,64.0,150,invalid_value,Age outside reasonable bounds
customers,64642,C590758,age,41.0,-1,invalid_value,Age outside reasonable bounds
customers,78349,C216768,age,66.0,-5,invalid_value,Age outside reasonable bounds
customers,78211,C276179,age,30.0,150,invalid_value,Age outside reasonable bounds
customers,84384,C196507,age,54.0,-5,invalid_value,Age outside reasonable bounds
customers,23819,C215122,age,23.0,999,invalid_value,Age outside reasonable bounds
customers,24334,C605061,age,40.0,999,invalid_value,Age outside reasonable bounds
customers,45004,C126360,age,52.0,-5,invalid_value,Age outside reasonable bounds
customers,99256,C894083,age,66.0,200,invalid_value,Age outside reasonable bounds
customers,72863,C100651,age,58.0,200,invalid_value,Age outside reasonable bounds
customers,72634,C691539,age,46.0,200,invalid_value,Age outside reasonable bounds
customers,66784,C250057,age,27.0,999,invalid_value,Age outside reasonable bounds
customers,24408,C303090,age,42.0,0,invalid_value,Age outside reasonable bounds
customers,11378,C772925,age,21.0,0,invalid_value,Age outside reasonable bounds
customers,11709,C632231,age,63.0,999,invalid_value,Age outside reasonable bounds
customers,27379,C147231,age,43.0,999,invalid_value,Age outside reasonable bounds
customers,31616,C226107,age,44.0,-1,invalid_value,Age outside reasonable bounds
customers,96947,C248147,age,43.0,150,invalid_value,Age outside reasonable bounds
customers,86330,C649516,age,58.0,999,invalid_value,Age outside reasonable bounds
customers,39471,C331143,age,54.0,150,invalid_value,Age outside reasonable bounds
customers,91436,C467332,age,43.0,-5,invalid_value,Age outside reasonable bounds
customers,61635,C354121,age,68.0,150,invalid_value,Age outside reasonable bounds
customers,36344,C215269,age,65.0,-5,invalid_value,Age outside reasonable bounds
customers,37199,C161497,age,34.0,150,invalid_value,Age outside reasonable bounds
